Fish,Stimulus_dB,Blk00,Blk01,Blk02,Blk03,Blk04,Blk05,Blk06,Blk07,Blk08,Blk09,Blk10,Blk11,Blk12,Blk13,Blk14,Blk15,Blk16,Blk17,Blk18,Blk19,Blk20,Blk21,Blk22,Blk23,Blk24,Blk25,Blk26,Blk27,Blk28,Blk29,Blk30,Blk31,Blk32,Blk33,Blk34,Blk35,Blk36,Blk37,Blk38,Blk39,Blk40,Blk41,Blk42,Blk43,Blk44,Blk45,Blk46,Blk47,Blk48,Blk49,Blk50,Blk51,Blk52,Blk53,Blk54,Blk55,Blk56,Blk57,Blk58,Blk59,Blk60,Blk61,Blk62,Blk63,Blk64,Blk65
track_tld7_a2p0_01_e00066-f05,26,54.66417,29.05204,26.29775,25.75786,49.34004,47.33298,41.90888,38.64142,63.18328,38.12046,39.06319,21.26609,53.56385,45.37220,46.57832,38.30210,52.10025,37.79270,36.27980,39.97261,28.55258,6.35902,33.74775,28.51348,20.89256,23.86311,43.89030,36.07044,36.73936,34.42474,11.91490,23.94846,47.40788,39.98229,40.22892,34.13351,38.45086,44.75084,39.26875,30.99769,34.38617,51.38188,28.30177,38.82784,40.02603,35.16437,28.59467,31.68852,24.69862,27.39658,29.00001,36.47805,24.68532,33.82525,15.16829,27.96953,29.52794,35.44900,51.37974,37.62903,32.69078,34.86797,30.60712,34.69169,29.29488,28.50292
track_tld7_a2p0_01_e00066-f06,26,32.32622,34.41652,53.10099,29.55271,54.85139,40.01085,44.64479,26.99738,22.82425,38.64187,26.93040,26.70826,13.17119,26.07648,13.43602,12.89992,22.33440,28.79233,29.09737,6.13862,37.54934,16.09512,16.42973,30.64046,0.00000,6.42813,23.56437,40.57351,25.46279,39.64414,47.23402,21.82979,44.73820,39.91885,39.11123,25.78518,50.01013,36.37108,30.01946,35.58933,34.30654,34.28614,16.30258,32.59633,28.63979,34.32477,7.14986,38.00291,43.50337,29.72842,23.10436,16.24085,18.84562,23.61749,21.67971,12.00274,21.64102,6.71089,12.66923,10.25431,36.69980,22.90530,35.04766,36.50954,46.21478,44.48469
track_tld7_a2p0_01_e00066-f07,26,30.86095,37.11935,33.33310,36.33434,24.69833,23.67571,39.21882,38.35401,28.37737,10.56101,27.85687,44.39505,28.52982,26.72990,26.70153,67.37528,25.99108,38.77703,38.81100,65.64322,19.56940,32.25898,44.79056,38.32624,7.26194,1.43542,33.35845,32.08406,38.94302,15.10091,20.33933,32.24673,41.11400,32.27395,12.27905,33.60744,37.31315,28.94039,62.63322,34.72337,47.39714,19.41292,33.94522,35.45430,36.26680,32.10165,28.61801,35.99211,44.54062,53.28821,38.20415,59.69524,29.30965,44.49638,39.99604,21.29916,56.11735,35.95320,36.11707,25.61512,42.92485,35.63370,33.38110,39.98547,56.92209,19.63690
track_tld7_a2p0_01_e00066-f08,26,38.33203,21.79401,29.65486,33.67023,38.48933,44.32693,39.93370,41.93820,29.63057,55.52370,32.73935,35.04055,41.20343,46.22724,15.60133,40.11820,49.83410,48.44709,16.67299,31.90150,17.48496,32.43528,34.35506,31.45476,9.86902,32.75959,20.58409,12.16549,14.42966,44.17445,35.92909,36.26580,36.81179,48.56544,41.31132,40.64149,44.84256,32.56496,21.30253,59.47178,20.92222,49.72220,19.96833,49.76289,46.91260,36.87775,19.75410,30.65204,18.69199,13.79063,28.44087,30.38847,36.89809,18.23226,47.84758,40.40894,24.36177,31.85046,49.37276,53.02890,41.55159,52.77850,45.70981,16.66259,35.20961,29.42647
track_tld7_a2p0_01_e00066-f09,26,40.59055,43.02511,44.60398,34.47130,38.55461,37.71405,29.66965,36.68808,40.70476,25.50603,39.54346,41.79754,25.96279,26.08897,34.45522,36.58865,37.15069,31.79253,35.56378,37.14197,50.65228,36.74536,49.84617,29.43065,8.88174,28.27691,35.84024,32.66146,33.14089,31.19105,37.01227,46.25715,42.69049,39.56536,48.65579,29.70160,35.83702,29.99845,40.31616,24.40566,54.50025,35.76859,33.27462,37.43672,28.65636,47.39297,41.63757,41.70079,52.94911,33.13742,35.45727,22.83454,40.64052,29.93099,44.29197,49.21672,38.20465,26.10942,37.86751,44.33995,50.92410,50.44321,40.84256,32.29559,39.69595,40.38033
track_tld7_a2p0_01_e00132-f01,26,31.33891,38.94230,30.09281,29.46635,22.14979,30.59539,35.66671,43.72561,37.18977,19.49247,16.12894,52.62612,31.33974,19.69757,39.62386,40.73311,25.57352,33.70491,35.73350,52.43184,33.22871,33.14076,25.54991,27.63681,19.05653,17.90538,5.08672,14.90360,17.49018,18.54935,34.43117,5.66788,43.25485,24.25683,28.53493,23.11616,36.71066,28.56320,33.05463,54.13776,16.29575,35.41417,35.81119,32.30153,43.43022,35.67424,17.34270,24.72319,28.92713,32.62266,33.04821,52.15564,30.77999,21.64199,46.00701,30.24974,16.61448,23.85186,29.39654,31.36770,31.42261,25.05554,42.29593,27.76998,36.59952,44.98384
track_tld7_a2p0_01_e00132-f02,26,11.85639,32.02118,34.33059,22.82431,17.91514,8.56561,20.13891,29.20616,17.85036,14.10487,25.80110,24.73712,9.70194,33.45282,31.95898,24.18752,16.48236,24.54929,15.90098,18.23000,34.67247,32.73943,31.51461,18.00879,0.29701,3.16715,2.72032,2.88321,1.28294,4.91271,9.81047,16.83467,19.59333,20.99924,7.47387,4.11062,4.85926,16.45241,15.18343,12.43429,14.23398,22.30745,22.22163,27.87099,21.14404,25.41907,24.85477,36.05262,20.89609,14.28509,25.22955,21.34279,20.83479,18.29889,12.55499,21.83946,14.79399,15.69752,20.03430,32.66211,29.78209,24.08881,32.21433,21.92475,26.18472,16.84984
track_tld7_a2p0_01_e00132-f03,26,26.68942,18.04271,25.26931,41.60843,33.71485,31.34077,17.41963,31.22825,32.16570,15.38774,19.31763,35.84057,35.46454,40.09012,7.14537,28.56342,31.60414,32.23623,7.91646,37.12581,24.17268,23.02253,26.18420,24.31292,15.92170,25.01455,37.17228,36.46618,23.89911,31.35375,23.81014,29.55870,32.73941,11.90096,55.09729,25.68759,35.75465,30.94537,43.40356,20.38624,28.31029,39.12540,17.75751,25.92347,15.64589,12.11974,25.18921,42.98105,15.21477,29.27516,32.25635,20.47357,18.39026,32.76200,33.42247,41.64034,32.08368,32.15935,30.61652,18.36731,26.76792,16.60813,36.82533,30.23740,30.67263,19.74634
track_tld7_a2p0_01_e00132-f04,26,30.61070,37.44613,14.74936,40.53598,31.86906,32.42126,26.36655,30.54443,28.50322,34.96681,27.72739,44.23982,24.93806,32.43169,21.59912,28.64837,28.24166,11.42045,26.81621,40.46669,37.86921,40.95020,15.82432,28.50820,9.23836,19.43267,31.73568,18.28260,22.25725,19.59554,32.96170,27.31364,28.81030,24.84649,29.68031,45.73302,35.70823,29.07987,41.92059,32.05569,36.33706,35.19683,44.88833,18.17849,22.82800,32.44280,30.36421,21.53098,38.25914,31.94050,31.14165,25.35282,35.28721,42.49118,20.05487,30.58904,37.49092,45.55438,19.93327,34.13704,25.78786,16.10059,22.10014,32.79561,33.60355,34.19159
track_tld7_a2p0_01_e00132-f05,26,18.79527,27.88438,55.06665,34.12054,32.36584,33.83847,58.09585,18.54318,22.44741,43.72863,47.17240,39.35808,29.26400,35.24929,18.11816,29.76364,14.14809,37.21527,28.83088,61.97763,9.37502,11.49442,25.38871,32.16450,20.07756,12.38846,6.38534,45.55626,44.59855,19.07951,67.38950,28.05408,38.90999,25.83065,33.57785,26.84863,18.37256,10.56607,30.38669,48.73715,43.48924,58.58054,28.79453,16.72970,38.86924,25.31787,21.05885,57.23269,40.93925,21.84050,35.98964,5.20428,4.90654,9.31906,45.39435,57.59099,19.34403,35.12293,53.15927,34.08617,32.41817,44.32037,36.11995,17.40243,26.90807,32.63543
track_tld7_a2p0_01_e00132-f06,26,7.55693,51.62294,33.46768,16.27207,21.79955,20.32879,18.52900,28.37415,16.78254,45.72393,34.34214,31.49774,37.47291,38.00464,24.43500,13.58684,39.46888,18.87005,35.96923,22.47186,44.72446,56.37888,9.35463,54.78117,7.95963,37.27052,34.29742,30.71005,31.58719,60.26326,40.08301,45.37327,49.04230,32.80165,23.34430,23.29654,8.12278,37.57086,30.86809,28.43158,30.05357,36.51722,21.69334,18.35171,30.63530,50.52131,42.40035,38.54322,43.98723,34.97959,21.99041,47.06958,46.79787,35.32727,36.92416,38.86517,45.88371,11.36661,37.71724,49.98107,39.71101,37.67418,41.80180,31.99413,47.66945,46.39511
track_tld7_a2p0_01_e00132-f07,26,38.59256,39.68747,31.47806,23.69127,26.35654,12.28198,19.99398,39.88878,44.90111,52.81611,31.52145,29.04495,37.29682,38.76136,45.57132,49.38577,34.35701,31.45156,36.30342,37.87119,34.44682,42.18033,61.32552,36.53038,21.71047,25.18700,8.64271,24.45469,24.83811,54.07782,38.36789,21.75701,33.08899,51.68541,11.23708,28.93888,37.47297,41.66948,43.61256,33.83467,26.66856,31.63701,48.37790,26.03986,59.32713,36.01328,43.63841,38.24347,50.68370,23.35831,19.88829,28.83328,24.15183,24.75405,37.43619,52.06990,29.36267,18.36981,19.88574,17.27880,8.70648,29.39768,30.96600,32.72432,45.91017,41.36356
track_tld7_a2p0_01_e00132-f08,26,33.29722,44.72258,44.55391,42.52381,37.45539,9.83801,59.18330,10.03500,32.81634,9.85920,9.69780,25.16345,17.65488,48.00468,45.27727,33.76795,3.72734,28.43589,21.87673,36.06097,38.06832,42.03475,37.28592,37.70740,10.52036,18.06164,16.05850,13.34414,20.65777,9.76812,21.02030,26.83649,20.64973,28.12965,35.32110,44.98459,32.54485,37.47302,28.06091,28.20187,25.00064,37.27679,41.99314,42.45137,37.60981,39.15023,33.02558,54.93659,34.59798,60.81544,37.82149,40.17440,35.47615,62.98874,37.71389,54.07119,46.22799,46.85941,39.14107,44.51725,37.67769,41.74442,39.80520,22.28966,37.66649,31.94674
track_tld7_a2p0_01_e00132-f09,26,33.11729,37.63576,29.06764,29.71457,33.19419,32.37657,32.09566,40.00834,41.12678,50.88121,47.47463,61.66356,33.11650,35.09052,23.39445,33.95911,38.29721,35.39904,35.43078,37.05079,23.25345,12.42026,44.73694,18.05561,11.92004,22.35621,11.94561,37.39393,22.44420,32.45623,31.52122,20.83508,20.57198,38.55687,32.18260,37.44363,39.43312,59.53520,43.22989,44.31276,27.73168,38.24639,33.56124,39.43496,36.72136,21.59099,39.90317,34.00331,33.25982,56.02988,22.16485,28.19762,34.05709,30.36845,32.75657,42.83652,31.47474,43.83110,35.64652,39.61500,15.62306,45.91825,20.88532,42.05364,29.43785,21.58472
track_tld7_a2p0_02_e00000-f01,26,44.18715,32.48444,45.76870,30.67136,35.98297,30.67500,41.46284,32.24214,31.37070,36.65764,32.96920,26.29024,20.56778,39.78866,25.17539,36.08088,37.49869,29.29170,28.00680,32.74300,38.16768,29.31461,39.77271,36.86028,33.71759,30.28106,34.49603,31.61870,37.82592,32.62109,41.61734,34.97815,32.08738,21.29550,28.37127,38.81095,27.36370,32.10284,27.85326,36.77400,37.79082,28.13347,34.38750,40.94959,31.88796,31.85680,41.11091,39.16653,51.11319,38.72187,47.40289,35.65849,48.05887,50.80639,47.75809,60.57446,28.23146,41.49025,39.65980,35.05096,37.85622,37.78937,19.26636,29.12094,34.31171,44.00218
track_tld7_a2p0_02_e00000-f02,26,55.60131,28.28919,34.50481,45.70744,34.25938,27.85598,23.61017,33.08073,44.53263,35.03264,30.70139,50.67505,33.07549,32.13075,54.18929,42.70292,35.93775,33.25448,21.52590,33.71191,66.85886,27.78903,26.04536,32.70399,27.84237,30.39542,23.57702,38.23918,49.45233,28.32007,35.57299,29.53336,41.11046,37.62544,18.83151,51.20012,15.59995,47.47128,38.32986,41.13273,34.62799,36.90178,38.18736,36.52104,49.46654,50.74456,36.14587,36.83635,31.91052,47.55360,36.34422,30.72037,41.06374,31.54919,40.87696,40.55763,34.71240,24.84197,29.93521,29.28643,23.98921,33.41731,42.87719,42.47726,22.33775,28.36633
track_tld7_a2p0_02_e00000-f03,26,26.55246,26.42215,23.80660,26.78545,14.99914,15.68223,18.72537,22.27318,16.99478,18.17083,23.96708,17.99185,27.17268,24.19684,25.85571,15.00619,42.34705,40.98871,42.09342,34.19333,25.20054,33.20849,43.51227,16.06908,5.73494,18.40646,29.11561,23.15372,11.99321,30.45172,27.02298,33.76931,15.56976,27.47987,39.51169,22.88235,43.06499,47.36953,43.76635,23.86677,37.84205,41.40703,54.52631,44.88638,45.83613,39.21441,43.90656,24.63927,56.66884,32.54070,37.06751,26.50286,39.94272,43.59221,52.80992,40.78609,43.06581,39.91131,22.91318,36.79043,35.63900,38.61921,54.42427,50.35519,25.31193,40.11776
track_tld7_a2p0_02_e00000-f04,26,26.30814,28.91126,37.55042,35.90557,43.88080,27.48531,36.41175,47.40292,33.25192,32.87029,27.92437,50.39041,42.32484,11.83486,38.26788,41.69352,35.74200,34.69696,30.38919,39.99743,12.13267,29.84210,37.34582,41.41285,31.99806,45.81265,18.63121,31.75552,24.08811,19.94968,39.75758,29.24807,60.12764,44.45259,48.49170,43.96217,21.06685,38.84860,39.01370,31.76592,44.07340,41.87718,38.90017,39.39174,36.04435,30.39471,51.75205,34.42153,46.41038,40.63746,30.42743,29.22253,57.38016,32.68321,23.23756,44.16724,43.07587,35.04854,48.41849,35.23398,33.28159,31.93270,42.94021,24.14109,22.75608,16.36084
track_tld7_a2p0_02_e00000-f05,26,38.80407,31.06278,26.10971,51.23858,39.62947,38.75671,33.62612,44.66348,18.37042,50.18724,34.95353,56.84950,34.68448,55.20410,32.90265,31.20569,53.82120,35.64398,44.82065,44.89113,44.95732,41.57311,36.53458,41.34002,35.40348,35.11846,23.46125,29.38661,35.01551,30.13643,33.24554,42.95276,16.41028,33.00143,27.69937,35.13880,37.18065,41.73586,42.53736,30.44252,35.87127,37.34139,27.25106,29.30258,40.41702,30.82558,33.96456,48.84102,33.62798,20.94093,35.00588,49.06526,43.00577,41.50441,34.79652,49.39005,12.56863,36.89032,43.31759,36.92749,42.14195,30.70880,32.50154,28.85575,16.88132,23.98866
track_tld7_a2p0_02_e00000-f06,26,32.93012,32.04937,21.17676,10.43477,28.55984,40.46510,20.46609,24.06907,19.37365,22.23677,23.78801,13.37398,44.52043,15.18916,14.33140,17.04268,22.26616,40.49716,23.04695,37.10837,27.92320,31.78983,19.78470,27.94938,10.14377,5.84294,19.39929,19.95921,19.99090,17.57814,17.68676,21.12327,16.09914,21.82580,18.85927,19.64177,22.25396,13.17828,17.34054,31.48865,33.48056,5.49998,27.32475,28.52182,29.55415,7.77595,6.75438,26.07886,14.82156,26.47714,14.39225,5.15920,23.86418,25.21093,20.57518,14.18519,26.01215,15.84633,12.30237,5.20662,18.06457,15.08690,19.42176,28.88829,26.63883,1.91984
track_tld7_a2p0_02_e00000-f07,26,17.43485,26.61595,60.44527,33.52946,43.62310,53.70099,28.78969,59.15142,43.90010,37.90701,52.35983,42.30936,28.75534,45.04603,52.29386,37.42398,37.69870,42.27269,32.37794,40.35289,38.54384,40.23359,42.90068,41.66046,5.73475,37.85799,32.70494,38.54362,39.25962,44.03222,37.16163,34.85222,38.13439,44.21558,24.36876,35.81348,12.48363,50.69686,25.90653,31.55022,29.35600,33.37019,53.25670,45.35206,50.31024,31.25099,35.27071,41.54191,34.77763,48.67492,20.76732,57.15714,41.36861,46.83630,54.69409,43.32826,32.50409,38.75827,24.61745,36.34507,43.00724,33.69289,41.48133,53.51274,37.40171,40.73171
track_tld7_a2p0_02_e00000-f08,26,29.08047,41.15162,22.56770,28.77929,26.73342,30.59156,31.86048,36.73217,32.86005,45.60914,37.17648,18.03913,33.37755,36.98665,26.21225,17.70527,41.64570,26.44430,34.04544,26.75872,27.06603,22.81867,41.27520,15.68210,36.17346,40.41332,24.06317,35.41108,36.83996,23.81685,45.06406,30.83311,26.13359,25.22987,20.48253,12.19810,35.49361,28.36500,39.95720,46.57594,28.18996,23.01235,24.50557,42.35139,27.48659,44.80050,48.97597,34.59550,46.17117,23.16388,37.60389,45.97089,40.33457,38.95945,35.05064,34.44651,44.53111,49.36700,44.75260,54.28638,51.60675,31.87502,24.83359,31.68675,28.59634,34.48000
track_tld7_a2p0_02_e00000-f09,26,57.70270,33.79656,57.82124,58.33133,44.62806,44.13413,17.06539,47.76170,53.43375,57.30200,29.31527,35.88905,53.97368,52.34651,50.87407,49.98885,47.91551,40.02763,63.27616,53.61719,47.60180,30.49996,50.00222,47.46652,34.58624,28.88493,50.99653,50.26558,37.77588,43.01180,36.25950,46.18609,43.62401,33.82711,44.84271,45.27124,69.38258,37.42471,59.36943,41.66250,43.26451,46.09509,54.19262,72.34527,45.15834,56.24469,42.59259,51.81119,52.21090,31.80149,20.89664,33.91016,62.67759,31.40040,55.01118,40.58990,31.93983,55.82946,26.10562,41.49299,43.53457,42.34050,39.31712,37.09926,36.87010,27.87096
track_tld7_a2p0_02_e00066-f01,26,41.11009,33.06459,30.88825,32.40172,41.61270,42.95929,33.99579,19.11439,40.28180,32.76363,16.36487,28.19292,29.61532,40.92849,37.95009,46.22421,38.73971,47.72660,42.28183,20.76832,38.02972,51.92669,38.44355,29.01330,25.88723,30.99030,25.39556,24.89688,40.25666,33.54181,43.83731,37.72982,38.15926,38.67412,40.99137,16.02403,37.20933,43.35817,31.28810,25.09881,37.01027,49.44144,36.88423,19.32644,45.70755,52.72437,50.23141,55.31889,49.15570,38.14921,48.64071,52.06142,34.85785,42.53544,43.48047,37.64502,31.21310,32.49996,45.35660,33.42595,30.65098,46.06718,24.11536,48.49932,33.10413,28.16425
track_tld7_a2p0_02_e00066-f02,26,26.48737,34.12487,43.39452,20.92385,25.83279,30.54852,22.13774,36.67354,39.87261,26.41094,28.16271,31.76055,31.67336,24.58240,35.16348,28.56968,32.53794,25.41347,43.63612,33.19709,40.96191,25.55825,32.58986,33.38047,17.22440,10.16404,33.09743,44.31249,30.13475,31.32885,50.21352,35.70433,29.36536,38.05807,38.97478,37.64609,28.51378,39.14337,29.86403,22.54674,48.01007,45.66350,32.40561,46.36692,20.05188,35.12873,53.85553,41.70905,34.68349,19.08252,39.50156,27.14983,50.31820,39.42912,37.16124,28.89401,41.51154,48.52570,25.86707,43.10228,21.82517,51.30099,44.02000,26.74801,36.86223,37.37128
track_tld7_a2p0_02_e00066-f03,26,49.71527,45.04558,28.56817,43.57967,30.37169,41.48618,32.74358,40.75484,30.20145,37.05433,42.31752,23.92289,38.42112,39.16510,35.34012,36.67618,29.55520,43.38231,37.07814,49.72386,44.01043,27.24705,36.81738,57.95747,10.09623,13.72064,19.11059,35.45724,18.07357,27.72893,40.32602,42.75581,35.57537,34.14399,24.46221,40.88588,60.43364,43.90978,33.70084,66.95846,32.49762,41.91216,33.63094,52.53861,37.30988,31.59897,27.63543,36.23719,45.83388,33.90495,31.63419,3.54307,20.49700,30.12922,17.75563,33.43753,35.31464,29.81310,37.62024,30.39525,32.03331,25.98547,40.11015,21.42325,26.67639,45.26722
track_tld7_a2p0_02_e00066-f04,26,32.21502,31.33435,35.44523,41.26046,29.00241,44.02072,41.38114,38.03867,34.53290,27.29639,45.14815,22.54726,32.98426,50.54162,50.62297,26.61125,40.73462,35.69174,38.78178,27.29203,34.16651,33.64852,44.18442,33.20757,11.99161,35.63005,46.08774,47.62697,36.81351,39.63794,17.26127,33.41654,43.59152,47.00267,29.67502,54.10124,22.51156,29.63406,32.98309,37.52995,48.32668,38.42647,24.24592,39.39465,39.63990,23.59272,25.46149,37.54559,18.42169,21.25899,29.00423,52.22677,33.95129,45.83893,32.20760,33.58021,16.75253,46.99221,34.93067,35.96959,27.11363,38.97083,41.61501,24.96917,17.13565,39.01360
track_tld7_a2p0_02_e00066-f05,26,49.84448,10.39796,33.97593,25.78398,28.80345,30.32673,16.88148,37.81414,36.73314,34.71727,50.29956,25.07039,33.94342,31.84279,33.11389,22.04552,25.64044,32.42291,35.33892,60.30850,38.44595,59.84281,38.40689,13.15368,23.68119,29.43808,18.24479,22.42514,4.52009,32.79945,20.51883,50.00482,39.55803,36.01587,29.48611,24.12141,26.20654,40.60465,39.01265,25.42341,37.42432,31.79277,19.29459,44.86101,48.43805,37.88417,26.65291,33.69346,35.69857,29.86222,32.31236,18.24738,33.86163,28.61782,42.97836,42.86599,38.07837,14.59895,44.78560,22.20246,35.47831,34.39577,21.05442,40.13273,29.76001,27.23314
track_tld7_a2p0_02_e00066-f06,26,28.76105,31.74473,19.65464,5.38743,35.89594,25.19489,26.03536,12.93690,14.76343,15.21765,28.00571,31.95851,3.03245,24.46055,18.40001,19.60118,20.12025,18.18241,15.80687,21.27175,19.63946,35.26930,27.57636,28.32924,8.22732,16.72732,17.72590,21.75474,26.38009,24.23639,19.65613,22.50852,16.17137,19.42924,27.12544,23.12074,28.18617,18.70636,13.78928,4.10472,12.07101,11.73139,22.54023,14.71972,28.00477,14.25243,35.25745,22.24619,16.51318,10.63464,17.52721,19.07852,7.95813,27.43629,14.69053,25.27838,23.32054,17.33114,23.32341,15.81395,25.20228,16.50925,8.31694,7.35435,19.54629,27.13495
track_tld7_a2p0_02_e00066-f07,26,49.74135,29.83980,44.76187,52.98642,44.04708,32.57944,45.94862,51.11546,35.50722,53.54168,39.98265,36.64118,34.51814,20.24466,51.72639,40.11619,30.01809,22.61719,48.04101,51.51507,45.58687,53.76253,32.73917,40.52145,22.73753,33.10740,58.31260,26.43938,43.91227,26.74024,45.37405,49.55487,33.23271,42.36541,32.31933,54.09808,26.41899,38.93937,58.98160,32.73479,33.11810,51.32311,52.29013,45.47533,25.02487,42.63965,24.83537,34.43852,43.70005,48.80311,36.52030,29.08724,10.68690,46.34249,31.36250,40.45781,54.64859,28.53472,41.77998,30.44501,29.79245,29.98952,35.51135,29.41386,53.59938,42.03860
track_tld7_a2p0_02_e00066-f08,26,36.67325,41.58249,50.79529,42.31079,48.52628,37.92371,29.34466,27.47119,29.78664,35.05570,33.23354,40.71296,36.70298,48.77249,37.30297,43.23391,42.11066,26.36169,30.32377,40.82529,43.36287,38.76928,59.53424,49.49997,35.99553,30.84345,55.03943,37.95368,26.37884,19.91462,44.57911,41.03906,27.29731,39.23694,22.99167,25.31123,40.33965,24.73339,31.83063,37.95440,50.75365,33.83677,33.42683,38.49509,29.26438,44.28417,29.99021,30.99328,35.24990,35.45554,44.01819,39.35392,36.85480,38.03553,35.25704,41.24887,43.78693,40.81554,54.68398,45.58745,39.16767,32.70061,34.30062,42.96401,27.15434,41.64978
track_tld7_a2p0_02_e00066-f09,26,42.39335,36.62560,46.36220,35.42970,51.48713,43.77652,38.89839,36.08194,37.15566,30.39807,29.78566,44.62945,43.77216,40.69824,48.54874,33.98950,37.86646,42.51013,29.93809,45.99007,43.65916,60.37468,39.91266,49.51293,40.60743,27.34313,41.09823,41.90699,37.56315,37.92106,50.81819,22.39991,48.68410,33.63004,59.65927,50.55547,43.17224,49.31417,53.83155,47.41513,55.97899,42.07971,29.33888,40.58933,45.42823,59.19272,34.86070,35.94313,31.97974,32.96592,29.56300,30.09419,41.81213,34.54062,47.46345,44.52890,50.59450,41.42115,34.31516,40.30974,53.18089,34.72902,65.10960,44.93678,53.74535,47.08818
track_tld7_a2p0_02_e00132-f01,26,40.74243,28.70789,42.50522,42.29275,19.20868,46.16432,48.36316,40.86810,51.13736,37.54697,43.99155,34.79183,55.29860,36.59219,26.05274,46.92848,37.82128,46.58176,35.04745,49.41143,35.19376,42.61594,32.73315,53.94267,8.42239,9.81490,28.09598,36.83320,32.75026,41.08531,36.05911,41.76065,38.78203,58.21666,38.23417,34.57669,24.62090,49.62658,52.42500,37.55777,37.28503,32.02916,24.31137,66.62053,23.15145,41.22115,35.53709,59.01824,52.53432,38.83581,30.05653,36.13859,50.92549,33.95347,51.37470,37.81815,32.93975,46.44078,35.57117,32.33653,41.08803,39.18853,35.33470,37.64661,39.22697,41.95662
track_tld7_a2p0_02_e00132-f02,26,26.97585,39.91130,28.59405,43.42871,47.29878,22.27690,30.47864,28.26572,30.95044,21.22031,46.57416,47.06474,31.45203,40.36025,31.62828,19.21196,23.50366,61.49344,35.80832,32.73536,25.25617,24.32210,37.04366,40.64459,29.90338,19.85501,40.34929,19.17790,25.88533,28.34537,23.39318,29.21767,36.60808,39.42034,34.72144,27.31091,28.10484,43.00760,33.72806,42.30294,24.38654,45.79258,38.04309,37.39447,30.68392,36.71557,28.70435,34.99749,36.72843,22.32797,43.86820,30.79447,42.80869,43.67493,32.22271,37.31273,39.43736,27.08693,41.54128,35.05179,28.05681,45.70150,55.03378,22.30957,42.66169,32.11540
track_tld7_a2p0_02_e00132-f03,26,26.99395,27.17541,37.36104,27.98900,36.27926,40.84077,39.15671,42.87934,28.10732,51.20999,32.49252,24.28937,41.25411,32.11486,38.55325,48.60605,35.17829,35.78759,23.15863,23.57001,24.06183,34.27723,41.60609,41.82100,5.44273,18.44798,11.32049,13.23802,30.78534,24.61938,13.30881,26.28322,23.86983,35.40422,23.81460,41.29276,33.93775,26.81349,29.88346,38.45508,35.62466,26.21896,46.05040,28.09458,27.29559,27.02903,37.36222,38.06401,39.13723,38.66081,38.66088,42.92212,29.15122,41.69430,41.24875,36.06935,48.51535,34.32311,28.79776,32.45622,25.58116,32.23130,27.43025,31.75727,43.00571,29.61644
track_tld7_a2p0_02_e00132-f04,26,30.43288,38.71548,37.68795,16.09706,29.66981,39.72167,31.81327,28.72302,38.07357,28.10337,55.33818,27.86637,28.49620,7.26093,7.64955,24.22058,33.43582,32.33032,32.62779,33.00957,46.58619,49.55724,36.16709,56.83334,18.68649,38.25307,31.73381,43.77857,33.74217,44.01239,27.62768,41.63642,40.13871,47.65590,47.90811,41.35196,53.13533,40.62265,45.24866,25.36930,22.34635,30.75250,59.07348,41.81081,36.22330,35.14721,36.77541,26.03776,28.49766,37.85716,41.16860,31.81406,58.29209,34.60344,30.91796,26.12717,28.70372,28.88986,15.45444,41.95025,38.21134,44.90405,31.09589,55.97879,37.66496,19.16537
track_tld7_a2p0_02_e00132-f05,26,46.27043,34.46595,44.34289,28.24714,47.63428,34.11472,24.86521,37.10628,34.37738,45.16529,47.61998,42.69897,33.82655,26.05573,43.72054,37.66194,47.01538,52.14957,44.57053,45.03182,26.43480,39.61834,17.65997,45.19162,25.34810,26.62253,19.04310,27.23475,29.27091,32.51228,30.97428,35.34687,32.90312,28.50389,31.24854,27.46176,29.75329,26.05053,36.69194,32.31643,36.63013,23.11617,25.44049,40.34582,30.31226,24.86486,46.62721,27.94513,58.83777,18.80329,30.00872,36.86718,41.13305,23.83951,32.41275,29.63769,37.64370,46.61939,27.36224,26.77310,38.03853,45.79843,35.01939,46.46259,31.33680,30.40367
